,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
122,2019-12,Hawaii,1195.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199
123,2019-12,Idaho,5207.0,5.0,6745.0,7111.0,514.0,328,0.0,4.0,7.0,0.0,308.0,314.0,1.0,36.0,14.0,2.0,0.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,20609
124,2019-12,Illinois,15241.0,493794.0,24792.0,13258.0,0.0,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548192
125,2019-12,Indiana,757.0,31033.0,26770.0,18746.0,2075.0,1239,11.0,6.0,6.0,2.0,616.0,355.0,30.0,10.0,0.0,0.0,0.0,0.0,50.0,44.0,14.0,2.0,0.0,0.0,81766
126,2019-12,Iowa,6589.0,8286.0,271.0,4421.0,81.0,3,1.0,0.0,0.0,0.0,2.0,51.0,0.0,28.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19747
127,2019-12,Kansas,1324.0,12.0,8092.0,8653.0,716.0,476,0.0,7.0,7.0,4.0,602.0,281.0,10.0,31.0,2.0,1.0,0.0,0.0,17.0,7.0,1.0,0.0,1.0,0.0,20244
128,2019-12,Kentucky,1160.0,369253.0,16185.0,14471.0,729.0,753,42.0,31.0,15.0,0.0,1502.0,1071.0,1.0,4.0,4.0,0.0,0.0,0.0,31.0,32.0,3.0,1.0,1.0,2.0,405291
129,2019-12,Louisiana,943.0,103.0,14237.0,16743.0,912.0,767,0.0,11.0,10.0,0.0,904.0,681.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,35358
130,2019-12,Maine,301.0,3.0,3651.0,4119.0,348.0,211,8.0,1.0,0.0,0.0,67.0,63.0,1.0,19.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8806
131,2019-12,Mariana Islands,0.0,0.0,8.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
132,2019-12,Maryland,3446.0,8.0,4175.0,6878.0,186.0,34,0.0,1.0,1.0,0.0,64.0,99.0,4.0,40.0,18.0,1.0,0.0,0.0,0.0,46.0,1.0,2.0,1.0,0.0,15005
133,2019-12,Massachusetts,6973.0,0.0,4516.0,2789.0,510.0,196,9.0,0.0,0.0,0.0,11.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,27.0,19.0,8.0,0.0,1.0,0.0,15069
134,2019-12,Michigan,15746.0,3453.0,14303.0,14075.0,1008.0,332,1.0,1.0,7.0,0.0,8.0,176.0,0.0,76.0,9.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,49209
135,2019-12,Minnesota,9676.0,25827.0,9835.0,11241.0,1023.0,514,0.0,4.0,8.0,1.0,172.0,231.0,3.0,118.0,5.0,0.0,0.0,0.0,18.0,23.0,2.0,0.0,0.0,0.0,58701
136,2019-12,Mississippi,1515.0,0.0,12935.0,14538.0,536.0,593,0.0,31.0,13.0,3.0,1472.0,1130.0,5.0,12.0,2.0,0.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,32804
137,2019-12,Missouri,3695.0,0.0,26084.0,22222.0,2346.0,1321,0.0,16.0,5.0,2.0,1364.0,738.0,12.0,174.0,31.0,5.0,0.0,0.0,57.0,45.0,7.0,1.0,4.0,0.0,58129
138,2019-12,Montana,1365.0,0.0,4169.0,5522.0,301.0,249,10.0,6.0,19.0,0.0,331.0,523.0,1.0,29.0,3.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,12540
139,2019-12,Nebraska,4689.0,91.0,173.0,3205.0,44.0,4,0.0,0.0,1.0,0.0,3.0,40.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8271
140,2019-12,Nevada,1622.0,0.0,6307.0,3636.0,385.0,362,0.0,0.0,0.0,0.0,298.0,125.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,12762
141,2019-12,New Hampshire,1081.0,0.0,5471.0,3255.0,322.0,0,16.0,0.0,30.0,0.0,0.0,5.0,0.0,45.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10232
142,2019-12,New Jersey,0.0,0.0,3747.0,4341.0,216.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,54.0,57.0,5.0,2.0,1.0,2.0,8427
143,2019-12,New Mexico,760.0,0.0,7794.0,5184.0,584.0,421,0.0,12.0,8.0,1.0,407.0,354.0,0.0,41.0,0.0,0.0,0.0,0.0,40.0,18.0,4.0,1.0,0.0,0.0,15629
144,2019-12,New York,3069.0,1461.0,8899.0,16654.0,1517.0,224,0.0,0.0,0.0,0.0,55.0,51.0,7.0,23.0,64.0,4.0,3.0,4.0,286.0,220.0,21.0,6.0,5.0,1.0,32574
145,2019-12,North Carolina,23541.0,75.0,2559.0,22945.0,1295.0,245,0.0,16.0,30.0,2.0,1759.0,1513.0,10.0,445.0,82.0,7.0,5.0,7.0,26.0,18.0,1.0,1.0,0.0,0.0,54582
146,2019-12,North Dakota,261.0,13.0,2155.0,3171.0,175.0,120,11.0,1.0,2.0,0.0,58.0,76.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,6058
147,2019-12,Ohio,9850.0,146.0,31054.0,23312.0,2223.0,1380,0.0,9.0,5.0,4.0,984.0,517.0,11.0,55.0,18.0,4.0,0.0,0.0,38.0,28.0,3.0,0.0,0.0,1.0,69642
148,2019-12,Oklahoma,2309.0,0.0,19110.0,14320.0,1574.0,1223,19.0,21.0,14.0,3.0,1659.0,1241.0,8.0,7.0,1.0,0.0,0.0,0.0,43.0,28.0,15.0,1.0,4.0,0.0,41600
149,2019-12,Oregon,5009.0,564.0,17610.0,14016.0,0.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37374
150,2019-12,Pennsylvania,21995.0,0.0,53180.0,20278.0,32.0,0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96382
151,2019-12,Puerto Rico,0.0,0.0,1767.0,195.0,131.0,26,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138
152,2019-12,Rhode Island,0.0,0.0,1117.0,794.0,84.0,217,0.0,0.0,0.0,0.0,3.0,1.0,0.0,74.0,82.0,7.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,2406
153,2019-12,South Carolina,7891.0,197.0,14905.0,11857.0,1005.0,655,1.0,10.0,6.0,1.0,827.0,448.0,5.0,114.0,13.0,1.0,0.0,0.0,14.0,9.0,2.0,1.0,0.0,0.0,37962
154,2019-12,South Dakota,467.0,9.0,3264.0,4482.0,262.0,207,0.0,0.0,0.0,0.0,101.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,24.0,1.0,0.0,0.0,8999
155,2019-12,Tennessee,10319.0,26.0,35893.0,26800.0,1899.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,84.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75036
156,2019-12,Texas,25456.0,0.0,69732.0,53386.0,4713.0,3398,4.0,56.0,39.0,3.0,5836.0,3381.0,29.0,70.0,6.0,0.0,0.0,0.0,61.0,60.0,9.0,0.0,1.0,1.0,166241
157,2019-12,Utah,11139.0,62935.0,5893.0,6783.0,407.0,0,0.0,0.0,6.0,1.0,237.0,258.0,0.0,142.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87883
158,2019-12,Vermont,0.0,0.0,1610.0,1613.0,151.0,83,4.0,1.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,3484
159,2019-12,Virgin Islands,78.0,0.0,32.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
160,2019-12,Virginia,392.0,406.0,37790.0,29539.0,8357.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76559
161,2019-12,Washington,13500.0,404.0,20508.0,11752.0,3724.0,51,9.0,5.0,152.0,7.0,319.0,585.0,25.0,529.0,82.0,10.0,0.0,0.0,222.0,259.0,86.0,0.0,4.0,1.0,52234
162,2019-12,West Virginia,1616.0,98.0,8815.0,9944.0,415.0,490,0.0,5.0,7.0,0.0,816.0,758.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,22990
163,2019-12,Wisconsin,7738.0,509.0,17195.0,14486.0,1223.0,41,0.0,0.0,1.0,9.0,115.0,145.0,6.0,81.0,29.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41584
164,2019-12,Wyoming,543.0,7.0,3293.0,3077.0,212.0,152,1.0,3.0,3.0,0.0,116.0,136.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,7556
165,2019-11,Alabama,26375.0,472.0,24005.0,19212.0,1161.0,1286,0.0,32.0,26.0,1.0,3017.0,1968.0,20.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,3.0,1.0,1.0,0.0,77657
166,2019-11,Alaska,238.0,10.0,3003.0,2980.0,368.0,260,0.0,0.0,0.0,0.0,152.0,86.0,2.0,32.0,28.0,0.0,0.0,0.0,30.0,20.0,4.0,0.0,0.0,0.0,7213
167,2019-11,Arizona,4524.0,650.0,13775.0,8180.0,1131.0,1182,0.0,6.0,6.0,1.0,1199.0,558.0,6.0,86.0,14.0,0.0,0.0,0.0,20.0,9.0,4.0,1.0,0.0,0.0,31352
168,2019-11,Arkansas,2319.0,649.0,6814.0,9628.0,321.0,542,4.0,21.0,8.0,0.0,1145.0,1707.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,2.0,0.0,2.0,0.0,23192
169,2019-11,California,29002.0,0.0,34345.0,25063.0,3564.0,0,0.0,0.0,0.0,0.0,462.0,312.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92765
170,2019-11,Colorado,4765.0,0.0,17950.0,13946.0,1475.0,1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39682
171,2019-11,Connecticut,5513.0,355.0,4908.0,2321.0,692.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13789
172,2019-11,Delaware,154.0,0.0,1684.0,2063.0,95.0,88,0.0,3.0,0.0,0.0,12.0,14.0,0.0,48.0,0.0,0.0,0.0,0.0,68.0,28.0,1.0,0.0,0.0,0.0,4258
173,2019-11,District of Columbia,459.0,0.0,103.0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595
174,2019-11,Florida,14070.0,0.0,54799.0,24497.0,3666.0,2924,0.0,41.0,18.0,0.0,4365.0,1419.0,6.0,902.0,84.0,27.0,0.0,0.0,197.0,138.0,29.0,53.0,39.0,0.0,107274
175,2019-11,Georgia,14625.0,0.0,16171.0,13002.0,653.0,721,0.0,27.0,20.0,0.0,1926.0,1394.0,8.0,38.0,2.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,48604
176,2019-11,Guam,0.0,0.0,98.0,65.0,12.0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181
177,2019-11,Hawaii,921.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923
178,2019-11,Idaho,5124.0,7.0,4875.0,5774.0,426.0,330,0.0,7.0,4.0,1.0,379.0,389.0,1.0,35.0,9.0,2.0,0.0,0.0,5.0,15.0,0.0,2.0,0.0,0.0,17385
179,2019-11,Illinois,12356.0,403014.0,21597.0,12115.0,0.0,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450084
180,2019-11,Indiana,668.0,35253.0,21903.0,17950.0,1776.0,1067,24.0,4.0,7.0,0.0,664.0,532.0,13.0,13.0,0.0,1.0,0.0,0.0,46.0,34.0,43.0,2.0,2.0,0.0,80002
181,2019-11,Iowa,6123.0,9707.0,348.0,4487.0,58.0,9,1.0,0.0,1.0,0.0,1.0,48.0,0.0,22.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20819
182,2019-11,Kansas,1040.0,4.0,7143.0,7349.0,606.0,452,0.0,10.0,6.0,0.0,641.0,345.0,9.0,19.0,7.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,17643
183,2019-11,Kentucky,1372.0,360423.0,12094.0,12686.0,528.0,738,5.0,29.0,19.0,0.0,1927.0,1851.0,2.0,12.0,12.0,0.0,0.0,0.0,20.0,27.0,0.0,0.0,2.0,0.0,391747
184,2019-11,Louisiana,620.0,65.0,11282.0,13282.0,687.0,660,1.0,11.0,7.0,0.0,1033.0,1005.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,21.0,1.0,0.0,1.0,0.0,28692
185,2019-11,Maine,278.0,6.0,2839.0,4424.0,292.0,194,8.0,0.0,1.0,0.0,94.0,112.0,0.0,18.0,14.0,0.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,0.0,8297
186,2019-11,Mariana Islands,0.0,0.0,6.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
187,2019-11,Maryland,3281.0,27.0,3447.0,7153.0,140.0,43,0.0,3.0,1.0,0.0,71.0,156.0,2.0,77.0,12.0,4.0,0.0,0.0,0.0,37.0,0.0,2.0,3.0,0.0,14459
188,2019-11,Massachusetts,8291.0,0.0,4651.0,2868.0,541.0,175,12.0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,17.0,2.0,2.0,0.0,16649
189,2019-11,Michigan,13890.0,3292.0,13255.0,19391.0,747.0,357,2.0,1.0,8.0,0.0,10.0,359.0,0.0,97.0,8.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,0.0,51439
190,2019-11,Minnesota,8681.0,22075.0,9148.0,13550.0,902.0,508,0.0,1.0,2.0,1.0,210.0,332.0,3.0,56.0,18.0,5.0,0.0,0.0,10.0,7.0,0.0,2.0,0.0,0.0,55511
191,2019-11,Mississippi,1509.0,0.0,9210.0,11603.0,439.0,466,0.0,24.0,14.0,1.0,1658.0,1536.0,6.0,11.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,26494
192,2019-11,Missouri,2721.0,0.0,21090.0,21032.0,1659.0,1238,0.0,13.0,9.0,0.0,1594.0,1374.0,5.0,160.0,22.0,3.0,0.0,0.0,42.0,32.0,7.0,4.0,2.0,1.0,51008
193,2019-11,Montana,1082.0,7.0,3032.0,4517.0,226.0,233,23.0,3.0,7.0,0.0,399.0,711.0,0.0,40.0,7.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,10295
194,2019-11,Nebraska,2928.0,67.0,128.0,2954.0,21.0,9,0.0,0.0,0.0,0.0,7.0,64.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6208
195,2019-11,Nevada,1546.0,0.0,4892.0,2873.0,340.0,318,0.0,0.0,0.0,0.0,300.0,139.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,10424
196,2019-11,New Hampshire,1001.0,3.0,4803.0,3289.0,291.0,2,34.0,0.0,14.0,0.0,0.0,12.0,0.0,73.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9538
197,2019-11,New Jersey,0.0,0.0,3721.0,3914.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,48.0,4.0,0.0,2.0,2.0,7955
198,2019-11,New Mexico,540.0,0.0,6317.0,4586.0,527.0,491,0.0,13.0,13.0,1.0,427.0,462.0,4.0,50.0,0.0,0.0,0.0,0.0,54.0,18.0,3.0,0.0,2.0,0.0,13508
199,2019-11,New York,3276.0,1504.0,8355.0,18336.0,1329.0,254,0.0,0.0,2.0,0.0,52.0,53.0,5.0,29.0,72.0,1.0,2.0,2.0,275.0,251.0,18.0,10.0,6.0,0.0,33832
200,2019-11,North Carolina,20804.0,72.0,2394.0,18720.0,1086.0,263,0.0,20.0,16.0,5.0,2153.0,1869.0,12.0,477.0,161.0,12.0,10.0,8.0,4.0,20.0,0.0,0.0,1.0,0.0,48107
201,2019-11,North Dakota,274.0,16.0,1731.0,3237.0,135.0,105,18.0,0.0,0.0,0.0,62.0,145.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5738
202,2019-11,Ohio,9271.0,100.0,25230.0,24933.0,2034.0,1390,6.0,8.0,9.0,0.0,1137.0,823.0,7.0,57.0,19.0,0.0,0.0,0.0,28.0,33.0,3.0,2.0,1.0,1.0,65092
203,2019-11,Oklahoma,2483.0,0.0,18679.0,12894.0,1279.0,1417,0.0,20.0,16.0,1.0,2138.0,1788.0,7.0,10.0,0.0,1.0,1.0,0.0,36.0,35.0,13.0,3.0,1.0,1.0,40823
204,2019-11,Oregon,4844.0,653.0,15105.0,11503.0,0.0,9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32305
205,2019-11,Pennsylvania,18877.0,0.0,49972.0,22212.0,39.0,0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92011
206,2019-11,Puerto Rico,0.0,0.0,1902.0,203.0,114.0,30,0.0,0.0,0.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273
207,2019-11,Rhode Island,0.0,0.0,1039.0,747.0,57.0,174,0.0,0.0,0.0,0.0,3.0,0.0,0.0,52.0,54.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,1.0,0.0,2149
208,2019-11,South Carolina,7254.0,179.0,11531.0,9303.0,822.0,745,0.0,18.0,12.0,0.0,965.0,546.0,9.0,168.0,14.0,1.0,0.0,0.0,16.0,9.0,1.0,0.0,0.0,0.0,31593
209,2019-11,South Dakota,409.0,2.0,2687.0,4634.0,205.0,216,0.0,1.0,3.0,0.0,120.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,1.0,0.0,0.0,8510
210,2019-11,Tennessee,8140.0,37.0,27826.0,21101.0,1706.0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58890
211,2019-11,Texas,23710.0,0.0,57252.0,41942.0,3592.0,3519,0.0,81.0,49.0,4.0,6229.0,3981.0,42.0,75.0,3.0,0.0,0.0,0.0,60.0,47.0,6.0,3.0,3.0,0.0,140598
212,2019-11,Utah,11392.0,54755.0,4095.0,5038.0,388.0,0,0.0,1.0,3.0,0.0,245.0,253.0,1.0,130.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76354
213,2019-11,Vermont,0.0,0.0,1176.0,1739.0,106.0,61,3.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3094
214,2019-11,Virgin Islands,218.0,0.0,21.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242
215,2019-11,Virginia,438.0,458.0,27949.0,23374.0,5338.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57662
216,2019-11,Washington,11440.0,374.0,13487.0,10163.0,2902.0,49,29.0,3.0,102.0,3.0,363.0,708.0,12.0,487.0,95.0,8.0,0.0,0.0,244.0,226.0,63.0,0.0,6.0,0.0,40764
217,2019-11,West Virginia,1536.0,155.0,5980.0,9834.0,299.0,406,0.0,9.0,11.0,0.0,943.0,1648.0,1.0,4.0,0.0,0.0,0.0,0.0,13.0,10.0,1.0,0.0,1.0,0.0,20851
218,2019-11,Wisconsin,8109.0,559.0,15182.0,18344.0,1020.0,65,0.0,0.0,0.0,11.0,125.0,336.0,4.0,104.0,36.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,43909
219,2019-11,Wyoming,251.0,16.0,2094.0,2425.0,169.0,129,0.0,3.0,5.0,0.0,141.0,163.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,5411
220,2019-10,Alabama,25615.0,635.0,16759.0,13692.0,1078.0,938,0.0,31.0,20.0,2.0,2883.0,1515.0,19.0,1.0,1.0,0.0,0.0,0.0,34.0,24.0,6.0,0.0,1.0,0.0,63254
221,2019-10,Alaska,168.0,5.0,3304.0,3510.0,392.0,302,0.0,0.0,0.0,0.0,281.0,243.0,0.0,31.0,12.0,0.0,0.0,0.0,23.0,9.0,0.0,1.0,0.0,0.0,8281
222,2019-10,Arizona,5151.0,686.0,11543.0,7509.0,1138.0,798,0.0,12.0,8.0,1.0,1208.0,620.0,5.0,103.0,14.0,0.0,0.0,0.0,21.0,13.0,3.0,0.0,0.0,0.0,28833
223,2019-10,Arkansas,3031.0,825.0,4809.0,7173.0,351.0,391,3.0,12.0,15.0,0.0,1074.0,1585.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,2.0,0.0,1.0,0.0,19303
224,2019-10,California,36057.0,0.0,32128.0,23005.0,4198.0,0,0.0,0.0,0.0,0.0,489.0,365.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96252
225,2019-10,Colorado,6006.0,0.0,15537.0,13269.0,1347.0,1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37564
226,2019-10,Connecticut,5230.0,505.0,4347.0,1990.0,502.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12574
227,2019-10,Delaware,199.0,0.0,1624.0,1749.0,116.0,101,0.0,2.0,3.0,0.0,14.0,9.0,0.0,56.0,0.0,0.0,0.0,0.0,59.0,40.0,8.0,1.0,1.0,0.0,3982
228,2019-10,District of Columbia,814.0,0.0,113.0,3.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933
229,2019-10,Florida,16293.0,0.0,47504.0,19816.0,3830.0,2494,3.0,47.0,13.0,0.0,4194.0,1357.0,8.0,950.0,124.0,32.0,0.0,0.0,235.0,147.0,38.0,67.0,62.0,0.0,97214
230,2019-10,Georgia,17918.0,0.0,11105.0,9858.0,598.0,644,0.0,25.0,16.0,4.0,1853.0,1368.0,4.0,7.0,1.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,43417
231,2019-10,Guam,0.0,0.0,125.0,69.0,14.0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
232,2019-10,Hawaii,1099.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102
233,2019-10,Idaho,8467.0,8.0,3784.0,5530.0,375.0,243,0.0,5.0,12.0,0.0,368.0,526.0,0.0,42.0,14.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,0.0,0.0,19392
234,2019-10,Illinois,12414.0,437512.0,17482.0,10040.0,0.0,881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478329
235,2019-10,Indiana,759.0,44436.0,16204.0,12595.0,1528.0,775,24.0,10.0,4.0,3.0,681.0,457.0,24.0,21.0,1.0,0.0,0.0,0.0,42.0,106.0,34.0,6.0,3.0,0.0,77713
236,2019-10,Iowa,5707.0,7641.0,174.0,2940.0,46.0,4,1.0,0.0,0.0,0.0,1.0,40.0,0.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16605
237,2019-10,Kansas,1270.0,8.0,4917.0,5227.0,480.0,330,0.0,10.0,5.0,3.0,635.0,352.0,4.0,51.0,9.0,3.0,0.0,0.0,9.0,7.0,3.0,1.0,0.0,0.0,13324
238,2019-10,Kentucky,2238.0,279272.0,8759.0,8890.0,455.0,612,0.0,22.0,28.0,1.0,1834.0,1489.0,1.0,6.0,5.0,0.0,0.0,0.0,17.0,18.0,2.0,1.0,0.0,0.0,303650
239,2019-10,Louisiana,1606.0,193.0,8450.0,11231.0,674.0,568,1.0,11.0,15.0,2.0,1004.0,1086.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,2.0,0.0,0.0,0.0,24893
240,2019-10,Maine,430.0,4.0,2997.0,5699.0,294.0,209,2.0,2.0,1.0,0.0,79.0,145.0,0.0,21.0,21.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,9912
241,2019-10,Mariana Islands,0.0,0.0,11.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
242,2019-10,Maryland,4065.0,9.0,3372.0,5731.0,132.0,37,0.0,3.0,0.0,0.0,69.0,154.0,0.0,78.0,27.0,0.0,0.0,0.0,0.0,35.0,1.0,2.0,4.0,1.0,13720
243,2019-10,Massachusetts,10709.0,0.0,4064.0,2561.0,473.0,147,1.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,10.0,0.0,1.0,0.0,18059
